run_id,fault_type,fault_category,severity,target_service,chaos_kind,injection_time,duration_seconds,text,label,confidence,split,pre_fault_baseline,source,dominant_log_signal,dominant_event_reason,warning_event_count,total_log_error_lines,cascade_depth
pod_kill__cartservice__0__238d84,pod_kill,pod,high,cartservice,PodChaos,2026-03-12T21:43:47.221215+00:00,30,"event_types: Killing, Scheduled, Pulled, Created, Started | log_signals: none | fault_category: pod | severity: high | metrics: none | pod_status_reason: Killing | dominant_log_signal: none",pod_kill,1.0,test,True,chaos_mesh,,Killing,0,0,0
cpu_multi_worker_stress__checkoutservice__2__f5802e,cpu_multi_worker_stress,resource,high,checkoutservice,StressChaos,2026-03-13T03:53:21.486737+00:00,60,"event_types: Unhealthy | log_signals: resource_exhausted, http_5xx | fault_category: resource | severity: high | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: http_5xx",cpu_multi_worker_stress,1.0,test,True,chaos_mesh,http_5xx,Unhealthy,4,0,0
cpu_multi_worker_stress__productcatalogservice__0__cef5ac,cpu_multi_worker_stress,resource,high,productcatalogservice,StressChaos,2026-03-13T03:54:52.088937+00:00,60,event_types: none | log_signals: none | fault_category: resource | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,cpu_multi_worker_stress,1.0,train,True,chaos_mesh,,,0,0,0
cpu_multi_worker_stress__productcatalogservice__1__3dad94,cpu_multi_worker_stress,resource,high,productcatalogservice,StressChaos,2026-03-13T03:56:32.220945+00:00,60,event_types: Unhealthy | log_signals: none | fault_category: resource | severity: high | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: none,cpu_multi_worker_stress,1.0,train,True,chaos_mesh,,Unhealthy,48,0,0
cpu_multi_worker_stress__productcatalogservice__2__b70f14,cpu_multi_worker_stress,resource,high,productcatalogservice,StressChaos,2026-03-13T03:58:07.603057+00:00,60,event_types: Unhealthy | log_signals: none | fault_category: resource | severity: high | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: none,cpu_multi_worker_stress,1.0,test,True,chaos_mesh,,Unhealthy,49,0,0
cpu_multi_worker_stress__paymentservice__0__983994,cpu_multi_worker_stress,resource,high,paymentservice,StressChaos,2026-03-13T03:59:52.616016+00:00,60,event_types: none | log_signals: http_5xx | fault_category: resource | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,cpu_multi_worker_stress,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
cpu_multi_worker_stress__paymentservice__1__f2782a,cpu_multi_worker_stress,resource,high,paymentservice,StressChaos,2026-03-13T04:01:28.026871+00:00,60,"event_types: none | log_signals: permission_denied, http_5xx | fault_category: resource | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx",cpu_multi_worker_stress,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
cpu_multi_worker_stress__paymentservice__2__49b4d4,cpu_multi_worker_stress,resource,high,paymentservice,StressChaos,2026-03-13T04:02:58.674270+00:00,60,"event_types: none | log_signals: permission_denied, http_5xx | fault_category: resource | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: permission_denied",cpu_multi_worker_stress,1.0,test,True,chaos_mesh,permission_denied,,0,0,0
combined_cpu_memory_stress__cartservice__0__052361,combined_cpu_memory_stress,resource,critical,cartservice,StressChaos,2026-03-13T04:04:29.277449+00:00,90,event_types: none | log_signals: none | fault_category: resource | severity: critical | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,combined_cpu_memory_stress,1.0,train,True,chaos_mesh,,,0,0,0
combined_cpu_memory_stress__cartservice__1__b4bfc8,combined_cpu_memory_stress,resource,critical,cartservice,StressChaos,2026-03-13T04:05:59.944778+00:00,90,event_types: none | log_signals: none | fault_category: resource | severity: critical | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,combined_cpu_memory_stress,1.0,train,True,chaos_mesh,,,0,0,0
combined_cpu_memory_stress__cartservice__2__d31362,combined_cpu_memory_stress,resource,critical,cartservice,StressChaos,2026-03-13T04:07:30.655115+00:00,90,event_types: none | log_signals: none | fault_category: resource | severity: critical | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,combined_cpu_memory_stress,1.0,test,True,chaos_mesh,,,0,0,0
combined_cpu_memory_stress__frontend__0__e954c2,combined_cpu_memory_stress,resource,critical,frontend,StressChaos,2026-03-13T04:09:01.326600+00:00,90,"event_types: none | log_signals: timeout, permission_denied, resource_exhausted, http_5xx, grpc_error | fault_category: resource | severity: critical | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx",combined_cpu_memory_stress,1.0,train,True,chaos_mesh,http_5xx,,0,1,0
combined_cpu_memory_stress__frontend__1__31225c,combined_cpu_memory_stress,resource,critical,frontend,StressChaos,2026-03-13T04:10:32.359702+00:00,90,"event_types: none | log_signals: timeout, permission_denied, resource_exhausted, http_5xx, grpc_error | fault_category: resource | severity: critical | metrics: none | pod_status_reason: unknown | dominant_log_signal: permission_denied",combined_cpu_memory_stress,1.0,train,True,chaos_mesh,permission_denied,,0,5,0
combined_cpu_memory_stress__frontend__2__239052,combined_cpu_memory_stress,resource,critical,frontend,StressChaos,2026-03-13T04:12:07.710367+00:00,90,"event_types: Pulled, Created, Started, Unhealthy | log_signals: connection_refused | fault_category: resource | severity: critical | metrics: none | pod_status_reason: Created | dominant_log_signal: connection_refused",combined_cpu_memory_stress,1.0,test,True,chaos_mesh,connection_refused,Created,2,2,0
combined_cpu_memory_stress__checkoutservice__0__e6f4cb,combined_cpu_memory_stress,resource,critical,checkoutservice,StressChaos,2026-03-13T04:14:37.872606+00:00,90,"event_types: none | log_signals: permission_denied, resource_exhausted | fault_category: resource | severity: critical | metrics: none | pod_status_reason: unknown | dominant_log_signal: permission_denied",combined_cpu_memory_stress,1.0,train,True,chaos_mesh,permission_denied,,0,0,0
combined_cpu_memory_stress__checkoutservice__1__fcaaef,combined_cpu_memory_stress,resource,critical,checkoutservice,StressChaos,2026-03-13T04:16:18.053509+00:00,90,event_types: none | log_signals: http_5xx | fault_category: resource | severity: critical | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,combined_cpu_memory_stress,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
combined_cpu_memory_stress__checkoutservice__2__68dc73,combined_cpu_memory_stress,resource,critical,checkoutservice,StressChaos,2026-03-13T04:17:48.750566+00:00,90,event_types: none | log_signals: http_5xx | fault_category: resource | severity: critical | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,combined_cpu_memory_stress,1.0,test,True,chaos_mesh,http_5xx,,0,0,0
combined_cpu_memory_stress__productcatalogservice__0__632225,combined_cpu_memory_stress,resource,critical,productcatalogservice,StressChaos,2026-03-13T04:19:19.415440+00:00,90,event_types: none | log_signals: none | fault_category: resource | severity: critical | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,combined_cpu_memory_stress,1.0,train,True,chaos_mesh,,,0,0,0
combined_cpu_memory_stress__productcatalogservice__1__9d49be,combined_cpu_memory_stress,resource,critical,productcatalogservice,StressChaos,2026-03-13T04:20:50.070440+00:00,90,event_types: none | log_signals: none | fault_category: resource | severity: critical | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,combined_cpu_memory_stress,1.0,train,True,chaos_mesh,,,0,0,0
combined_cpu_memory_stress__productcatalogservice__2__ba6753,combined_cpu_memory_stress,resource,critical,productcatalogservice,StressChaos,2026-03-13T04:22:20.713638+00:00,90,event_types: none | log_signals: none | fault_category: resource | severity: critical | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,combined_cpu_memory_stress,1.0,test,True,chaos_mesh,,,0,0,0
combined_cpu_memory_stress__paymentservice__0__503fc4,combined_cpu_memory_stress,resource,critical,paymentservice,StressChaos,2026-03-13T04:23:51.372894+00:00,90,"event_types: none | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: resource | severity: critical | metrics: none | pod_status_reason: unknown | dominant_log_signal: permission_denied",combined_cpu_memory_stress,1.0,train,True,chaos_mesh,permission_denied,,0,0,0
combined_cpu_memory_stress__paymentservice__1__d3145e,combined_cpu_memory_stress,resource,critical,paymentservice,StressChaos,2026-03-13T04:25:22.012312+00:00,90,"event_types: none | log_signals: permission_denied, http_5xx | fault_category: resource | severity: critical | metrics: none | pod_status_reason: unknown | dominant_log_signal: permission_denied",combined_cpu_memory_stress,1.0,train,True,chaos_mesh,permission_denied,,0,0,0
combined_cpu_memory_stress__paymentservice__2__b8bcdd,combined_cpu_memory_stress,resource,critical,paymentservice,StressChaos,2026-03-13T04:26:52.673150+00:00,90,event_types: none | log_signals: http_5xx | fault_category: resource | severity: critical | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,combined_cpu_memory_stress,1.0,test,True,chaos_mesh,http_5xx,,0,0,0
worker_thread_exhaustion__cartservice__0__11ff59,worker_thread_exhaustion,resource,high,cartservice,StressChaos,2026-03-13T04:28:23.334599+00:00,60,event_types: none | log_signals: none | fault_category: resource | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,worker_thread_exhaustion,1.0,train,True,chaos_mesh,,,0,0,0
worker_thread_exhaustion__cartservice__1__d1c565,worker_thread_exhaustion,resource,high,cartservice,StressChaos,2026-03-13T04:30:03.452013+00:00,60,event_types: Unhealthy | log_signals: none | fault_category: resource | severity: high | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: none,worker_thread_exhaustion,1.0,train,True,chaos_mesh,,Unhealthy,35,0,0
worker_thread_exhaustion__cartservice__2__c1f473,worker_thread_exhaustion,resource,high,cartservice,StressChaos,2026-03-13T04:31:52.027392+00:00,60,event_types: Unhealthy | log_signals: none | fault_category: resource | severity: high | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: none,worker_thread_exhaustion,1.0,test,True,chaos_mesh,,Unhealthy,35,0,0
worker_thread_exhaustion__frontend__0__e22c42,worker_thread_exhaustion,resource,high,frontend,StressChaos,2026-03-13T04:33:22.796354+00:00,60,"event_types: Unhealthy | log_signals: timeout, permission_denied, resource_exhausted, http_5xx, grpc_error | fault_category: resource | severity: high | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: http_5xx",worker_thread_exhaustion,1.0,train,True,chaos_mesh,http_5xx,Unhealthy,3,9,0
worker_thread_exhaustion__frontend__1__208ff7,worker_thread_exhaustion,resource,high,frontend,StressChaos,2026-03-13T04:34:53.699555+00:00,60,"event_types: Unhealthy | log_signals: timeout, permission_denied, resource_exhausted, http_5xx, grpc_error | fault_category: resource | severity: high | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: http_5xx",worker_thread_exhaustion,1.0,train,True,chaos_mesh,http_5xx,Unhealthy,5,10,0
worker_thread_exhaustion__frontend__2__7c084d,worker_thread_exhaustion,resource,high,frontend,StressChaos,2026-03-13T04:36:24.627227+00:00,60,"event_types: Unhealthy | log_signals: timeout, permission_denied, resource_exhausted, http_5xx, grpc_error | fault_category: resource | severity: high | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: http_5xx",worker_thread_exhaustion,1.0,test,True,chaos_mesh,http_5xx,Unhealthy,7,11,0
worker_thread_exhaustion__checkoutservice__0__73662c,worker_thread_exhaustion,resource,high,checkoutservice,StressChaos,2026-03-13T04:37:55.602836+00:00,60,event_types: Unhealthy | log_signals: http_5xx | fault_category: resource | severity: high | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: http_5xx,worker_thread_exhaustion,1.0,train,True,chaos_mesh,http_5xx,Unhealthy,6,0,0
worker_thread_exhaustion__checkoutservice__1__1d87d6,worker_thread_exhaustion,resource,high,checkoutservice,StressChaos,2026-03-13T04:39:26.238787+00:00,60,event_types: Unhealthy | log_signals: http_5xx | fault_category: resource | severity: high | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: http_5xx,worker_thread_exhaustion,1.0,train,True,chaos_mesh,http_5xx,Unhealthy,6,0,0
worker_thread_exhaustion__checkoutservice__2__3acc11,worker_thread_exhaustion,resource,high,checkoutservice,StressChaos,2026-03-13T04:40:56.880414+00:00,60,event_types: Unhealthy | log_signals: http_5xx | fault_category: resource | severity: high | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: http_5xx,worker_thread_exhaustion,1.0,test,True,chaos_mesh,http_5xx,Unhealthy,25,0,0
worker_thread_exhaustion__productcatalogservice__0__89a0f4,worker_thread_exhaustion,resource,high,productcatalogservice,StressChaos,2026-03-13T04:42:27.522559+00:00,60,event_types: none | log_signals: none | fault_category: resource | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,worker_thread_exhaustion,1.0,train,True,chaos_mesh,,,0,0,0
worker_thread_exhaustion__productcatalogservice__1__ec792e,worker_thread_exhaustion,resource,high,productcatalogservice,StressChaos,2026-03-13T04:44:03.699155+00:00,60,event_types: Unhealthy | log_signals: none | fault_category: resource | severity: high | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: none,worker_thread_exhaustion,1.0,train,True,chaos_mesh,,Unhealthy,3,0,0
worker_thread_exhaustion__productcatalogservice__2__e90cbd,worker_thread_exhaustion,resource,high,productcatalogservice,StressChaos,2026-03-13T04:45:34.343827+00:00,60,event_types: Unhealthy | log_signals: none | fault_category: resource | severity: high | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: none,worker_thread_exhaustion,1.0,test,True,chaos_mesh,,Unhealthy,3,0,0
worker_thread_exhaustion__paymentservice__0__2d2b7d,worker_thread_exhaustion,resource,high,paymentservice,StressChaos,2026-03-13T04:47:04.961812+00:00,60,"event_types: none | log_signals: permission_denied, http_5xx | fault_category: resource | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: permission_denied",worker_thread_exhaustion,1.0,train,True,chaos_mesh,permission_denied,,0,0,0
worker_thread_exhaustion__paymentservice__1__5328dc,worker_thread_exhaustion,resource,high,paymentservice,StressChaos,2026-03-13T04:48:35.686693+00:00,60,event_types: none | log_signals: permission_denied | fault_category: resource | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: permission_denied,worker_thread_exhaustion,1.0,train,True,chaos_mesh,permission_denied,,0,0,0
worker_thread_exhaustion__paymentservice__2__b3fa12,worker_thread_exhaustion,resource,high,paymentservice,StressChaos,2026-03-13T04:50:06.371441+00:00,60,event_types: none | log_signals: http_5xx | fault_category: resource | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,worker_thread_exhaustion,1.0,test,True,chaos_mesh,http_5xx,,0,0,0
dns_failure__cartservice__0__451858,dns_failure,network,high,cartservice,DNSChaos,2026-03-13T04:51:37.034254+00:00,60,event_types: none | log_signals: none | fault_category: network | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,dns_failure,1.0,train,True,chaos_mesh,,,0,0,0
dns_failure__cartservice__1__4094d7,dns_failure,network,high,cartservice,DNSChaos,2026-03-13T04:53:07.701459+00:00,60,event_types: none | log_signals: none | fault_category: network | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,dns_failure,1.0,train,True,chaos_mesh,,,0,0,0
